experiment_id,batch_id,experiment_name,method,dataset_size,num_queries,sample_size_requested,budget,seed,utility_metric,utility,cosine_proxy_utility_eval,jaccard_precision_utility_eval,runtime_seconds,peak_memory_mb,selected_ids,selected_original_ids,status,message,diagnostics_path,config_path,git_commit,git_dirty,python_version,hardware_notes
small_exact_comparison_20260609T115600Z_0013,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,6,6,6,3,0,jaccard_precision_utility,0.5,0.5886961165959651,0.5,0.0006064999906811863,0.00884246826171875,"0,1,2","1725,11232,12792",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0013_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0014,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,6,7,6,3,1,jaccard_precision_utility,0.5714285714285714,0.6693773646097859,0.5714285714285714,0.00040160000207833946,0.00811004638671875,"1,0,2","6075,1446,19559",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0014_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0015,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,6,11,6,3,2,jaccard_precision_utility,0.7272727272727273,0.7784785462656348,0.7272727272727273,0.0006738000083714724,0.00811004638671875,"4,2,0","33801,12436,4678",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0015_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0016,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,8,11,8,3,0,jaccard_precision_utility,0.5454545454545454,0.6626138401965328,0.5454545454545454,0.0008343000081367791,0.00817108154296875,"0,3,5","708,11228,21154",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0016_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0017,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,8,9,8,3,1,jaccard_precision_utility,0.4444444444444444,0.5750686582250629,0.4444444444444444,0.00046239999937824905,0.00817108154296875,"1,0,2","6075,1446,19558",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0017_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0018,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,8,11,8,3,2,jaccard_precision_utility,0.5454545454545454,0.6624973434005212,0.5454545454545454,0.0005907000158913434,0.00817108154296875,"4,0,1","17158,3927,4674",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0018_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0019,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,10,13,10,3,0,jaccard_precision_utility,0.46153846153846156,0.6053330362538828,0.46153846153846156,0.0005666000070050359,0.00823211669921875,"0,4,7","708,11228,26437",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0019_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0020,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,10,10,10,3,1,jaccard_precision_utility,0.4,0.5071740665636674,0.4,0.0005982999864500016,0.00823211669921875,"1,2,3","6075,10424,12945",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0020_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0021,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,10,11,10,3,2,jaccard_precision_utility,0.36363636363636365,0.5137158993171762,0.36363636363636365,0.0005318000039551407,0.00823211669921875,"0,1,2","3927,4674,10920",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0021_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0022,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,12,16,12,3,0,jaccard_precision_utility,0.375,0.5176285587567506,0.375,0.0007642999989911914,0.00829315185546875,"0,4,8","708,11224,26966",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0022_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0023,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,12,11,12,3,1,jaccard_precision_utility,0.2727272727272727,0.477953040468037,0.2727272727272727,0.0005193999968469143,0.00829315185546875,"0,2,3","1444,10424,12943",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0023_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0024,small_exact_comparison_20260609T115600Z,small_exact_comparison,B,12,14,12,3,2,jaccard_precision_utility,0.39285714285714285,0.5740968329209711,0.39285714285714285,0.0007149000011850148,0.00829315185546875,"2,9,6","10918,33761,18714",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0024_b.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0025,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,6,6,6,3,0,cosine_proxy_utility,0.5954253804397291,0.5954253804397291,0.5,0.031607800017809495,0.1934661865234375,"4,0,5","26445,1725,35262",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0025_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0026,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,6,7,6,3,1,cosine_proxy_utility,0.6666211042992024,0.6666211042992024,0.5714285714285714,0.030628199980128556,0.19309234619140625,"1,4,5","6075,31376,39568",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0026_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0027,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,6,11,6,3,2,cosine_proxy_utility,0.8105113181533489,0.8105113181533489,0.7272727272727273,0.04999060000409372,0.193115234375,"4,2,1","33801,12436,10924",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0027_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0028,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,8,11,8,3,0,cosine_proxy_utility,0.6626138401965328,0.6626138401965328,0.5454545454545454,0.18664800000260584,0.270294189453125,"3,5,0","11228,21154,708",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0028_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0029,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,8,9,8,3,1,cosine_proxy_utility,0.5859386026664777,0.5859386026664777,0.4444444444444444,0.1561507000005804,0.270294189453125,"1,7,2","6075,39558,19558",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0029_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0030,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,8,11,8,3,2,cosine_proxy_utility,0.6607904022784242,0.6607904022784242,0.5454545454545454,0.18554559999029152,0.270294189453125,"4,0,5","17158,3927,18724",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0030_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0031,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,10,13,10,3,0,cosine_proxy_utility,0.6053330362538828,0.6053330362538828,0.46153846153846156,0.9179139999905601,0.39864349365234375,"4,7,0","11228,26437,708",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0031_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0032,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,10,10,10,3,1,cosine_proxy_utility,0.543508944021388,0.543508944021388,0.4,0.6963636000000406,0.39864349365234375,"1,7,8","6075,34157,39498",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0032_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0033,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,10,11,10,3,2,cosine_proxy_utility,0.5226717239379736,0.5226717239379736,0.36363636363636365,0.7306995999824721,0.39864349365234375,"0,6,5","3927,18715,17148",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0033_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0034,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,12,16,12,3,0,cosine_proxy_utility,0.5089498146509477,0.5089498146509477,0.375,4.450568300002487,0.7419586181640625,"8,9,0","26966,33761,708",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0034_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0035,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,12,11,12,3,1,cosine_proxy_utility,0.5036364955091632,0.5036364955091632,0.2727272727272727,3.281861099996604,0.6520843505859375,"11,4,6","39546,17536,21190",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0035_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0036,small_exact_comparison_20260609T115600Z,small_exact_comparison,C,12,14,12,3,2,cosine_proxy_utility,0.5740968329209711,0.5740968329209711,0.39285714285714285,3.7035932000144385,0.5074462890625,"2,9,6","10918,33761,18714",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0036_c.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0037,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,6,6,6,3,0,cosine_proxy_utility,0.5977977757813948,0.5977977757813948,0.5,0.001612200023373589,0.3003816604614258,"4,0,1","26445,1725,11232",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0037_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0038,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,6,7,6,3,1,cosine_proxy_utility,0.6693773646097861,0.6693773646097859,0.5714285714285714,0.002695200004382059,0.2998504638671875,"1,2,0","6075,19559,1446",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0038_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0039,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,6,11,6,3,2,cosine_proxy_utility,0.8105113181533485,0.8105113181533489,0.7272727272727273,0.0019031999981962144,0.2998504638671875,"4,2,1","33801,12436,10924",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0039_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0040,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,8,11,8,3,0,cosine_proxy_utility,0.6626138401965329,0.6626138401965328,0.5454545454545454,0.0020198000129312277,0.3936920166015625,"5,3,0","21154,11228,708",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0040_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0041,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,8,9,8,3,1,cosine_proxy_utility,0.5925176013671151,0.5925176013671152,0.4444444444444444,0.0019885999790858477,0.3936920166015625,"1,7,5","6075,39558,34158",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0041_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0042,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,8,11,8,3,2,cosine_proxy_utility,0.6683064728765545,0.6683064728765548,0.5454545454545454,0.001965200004633516,0.3936920166015625,"4,0,7","17158,3927,34772",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0042_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0043,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,10,13,10,3,0,cosine_proxy_utility,0.6053330362538827,0.6053330362538828,0.46153846153846156,0.0024778000079095364,0.4875335693359375,"7,4,0","26437,11228,708",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0043_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0044,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,10,10,10,3,1,cosine_proxy_utility,0.5606816425282494,0.5606816425282495,0.4,0.0025937000173144042,0.4875335693359375,"1,8,2","6075,39498,10424",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0044_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0045,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,10,11,10,3,2,cosine_proxy_utility,0.5320091673719334,0.5320091673719335,0.36363636363636365,0.0019754999957513064,0.4875335693359375,"0,6,7","3927,18715,24846",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0045_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0046,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,12,16,12,3,0,cosine_proxy_utility,0.5176285587567506,0.5176285587567506,0.375,0.002664700004970655,0.5813751220703125,"8,4,0","26966,11224,708",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0046_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0047,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,12,11,12,3,1,cosine_proxy_utility,0.5092461551424114,0.5092461551424114,0.2727272727272727,0.0032648000051267445,0.5813751220703125,"4,11,5","17536,39546,19557",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0047_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
small_exact_comparison_20260609T115600Z_0048,small_exact_comparison_20260609T115600Z,small_exact_comparison,D,12,14,12,3,2,cosine_proxy_utility,0.5740968329209711,0.5740968329209711,0.39285714285714285,0.002356500015594065,0.5813751220703125,"2,9,6","10918,33761,18714",success,,experiments\results\small_exact_comparison_20260609T115600Z\diagnostics\small_exact_comparison_20260609T115600Z_0048_d.json,experiments\configs\small.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
