experiment_id,batch_id,experiment_name,method,dataset_size,num_queries,sample_size_requested,budget,seed,utility_metric,utility,cosine_proxy_utility_eval,jaccard_precision_utility_eval,runtime_seconds,peak_memory_mb,selected_ids,selected_original_ids,status,message,diagnostics_path,config_path,git_commit,git_dirty,python_version,hardware_notes
d_ablations_20260609T115928Z_0001,d_ablations_20260609T115928Z,d_ablations,D,10000,439,10000,3,0,cosine_proxy_utility,0.3466248601383777,0.3466248601383777,0.00037494858641921386,7.308815600001253,390.93192768096924,"2814,6685,3643","11708,27758,15133",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0001_d.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0002,d_ablations_20260609T115928Z,d_ablations,D,10000,439,10000,10,0,cosine_proxy_utility,0.39954563320812564,0.39954563320812564,0.0014342755321051833,22.71380749999662,390.930908203125,"2814,6685,3643,4723,4631,8595,9915,8106,531,8293","11708,27758,15133,19565,19225,35668,41225,33673,2225,34447",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0002_d.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0003,d_ablations_20260609T115928Z,d_ablations,D,10000,439,10000,25,0,cosine_proxy_utility,0.44356608421831195,0.44356608421831206,0.008446370880505791,56.27149640000425,390.930908203125,"2814,6685,3643,4723,4631,8595,9915,8106,531,8293,9718,5726,7530,3396,2973,1280,3420,6058,5702,6302,3276,6561,6581,9815,9086","11708,27758,15133,19565,19225,35668,41225,33673,2225,34447,40482,23804,31338,14193,12382,5508,14300,25139,23691,26177,13589,27278,27339,40861,37771",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0003_d.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0004,d_ablations_20260609T115928Z,d_ablations,D_frequency_only,10000,439,10000,3,0,cosine_proxy_utility,0.26913817979078947,0.26913817979078947,0.008272253472383638,0.145006500009913,313.158447265625,"9815,1704,7022","40861,7316,29188",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0004_d_frequency_only.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0005,d_ablations_20260609T115928Z,d_ablations,D_frequency_only,10000,439,10000,10,0,cosine_proxy_utility,0.33471024967913116,0.33471024967913116,0.0242175837685112,0.16564330001710914,313.80208587646484,"9815,1704,7022,1167,1730,1743,2019,3399,3938,4669","40861,7316,29188,5003,7390,7450,8500,14207,16397,19349",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0005_d_frequency_only.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0006,d_ablations_20260609T115928Z,d_ablations,D_frequency_only,10000,439,10000,25,0,cosine_proxy_utility,0.37885188566340633,0.37885188566340633,0.04811739308396326,0.15488789998926222,315.1816711425781,"9815,1704,7022,1167,1730,1743,2019,3399,3938,4669,5838,7724,8191,9703,737,1212,1528,9237,3276,1643,8246,8330,1292,2136,3333","40861,7316,29188,5003,7390,7450,8500,14207,16397,19349,24286,32092,34013,40406,3225,5230,6492,38495,13589,6972,34256,34595,5555,8990,13861",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0006_d_frequency_only.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0007,d_ablations_20260609T115928Z,d_ablations,D_coverage_only,10000,439,10000,3,0,cosine_proxy_utility,0.34547194728216646,0.34547194728216646,0.0002762516218044109,7.070864899986191,390.9308166503906,"2814,6685,2173","11708,27758,9128",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0007_d_coverage_only.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0008,d_ablations_20260609T115928Z,d_ablations,D_coverage_only,10000,439,10000,10,0,cosine_proxy_utility,0.39211113896981875,0.39211113896981875,0.0008422361941997606,22.6964614999888,390.9308166503906,"2814,6685,2173,952,9915,6355,531,6561,6581,7222","11708,27758,9128,4095,41225,26446,2225,27278,27339,30034",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0008_d_coverage_only.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
d_ablations_20260609T115928Z_0009,d_ablations_20260609T115928Z,d_ablations,D_coverage_only,10000,439,10000,25,0,cosine_proxy_utility,0.43083916939772077,0.43083916939772077,0.0016038408389309458,56.09338419997948,390.9308166503906,"2814,6685,2173,952,9915,6355,531,6561,6581,7222,187,4427,5021,1502,7147,9012,2984,6387,1280,4723,6127,2269,5834,3420,3825","11708,27758,9128,4095,41225,26446,2225,27278,27339,30034,801,18437,20822,6384,29735,37425,12416,26567,5508,19565,25415,9510,24277,14300,15899",success,,experiments\results\d_ablations_20260609T115928Z\diagnostics\d_ablations_20260609T115928Z_0009_d_coverage_only.json,experiments\configs\d_ablations.yaml,970c38d,True,3.12.2,Windows-11-10.0.26200-SP0; cpu_count=16
